,Local.Modularity,Clustering.Coef,Participation.Coef,Within.Module.Z.Degree,Participant.Manifold.Eccentricity,Global.Modularity,Transitivity,Char.Path.Length,Timepoint,subid
304,2.76,0.24109648109224757,0.5756379314198898,-1.9984014443252817e-17,0.0947278373775271,0.4472636661340026,0.2410964810922475,0.05907029891358548,flu1,sub-A00066314
305,2.145,0.29491785597370457,0.548249577936044,6.328271240363392e-17,0.1019539878901643,0.4729614284155298,0.2949178559737045,0.06842750182440832,flu1,sub-A00066396
306,3.58,0.2744311175780225,0.5573335669410223,-5.440092820663267e-17,0.09675720492758959,0.4559935103359719,0.2744311175780225,0.07004456813985378,flu1,sub-A00066572
307,2.64,0.4561711157092617,0.5575255579287013,-6.106226635438361e-18,0.13046919171855118,0.5806211395541563,0.45617111570926167,0.09933314204964805,flu1,sub-A00066589
308,3.47,0.27618119157375715,0.5657955436519001,-4.4408920985006264e-17,0.10444764676367656,0.5205495982542432,0.2761811915737572,0.0631960673431805,flu1,sub-A00066698
309,3.05,0.2954688090626903,0.5516347902820556,4.274358644806853e-17,0.10185322145800356,0.48385556689335146,0.2954688090626903,0.06720520183144502,flu1,sub-A00073303
310,3.015,0.2689762333638298,0.6180111666004393,1.279532035880493e-16,0.10139526702763034,0.380511680339547,0.26897623336382975,0.08859987240937411,flu1,sub-A00073545
311,2.93,0.28885545945077534,0.6345078266663748,8.770761894538737e-17,0.10129974231465975,0.3966381649456012,0.2888554594507754,0.082569614318814,flu1,sub-A00074427
312,3.17,0.3457169195773814,0.5197704329188084,6.328271240363392e-17,0.11232766255900753,0.5204928384151783,0.34571691957738115,0.08070706857808271,flu1,sub-A00074607
313,3.765,0.3129221409337364,0.5865616271326503,-1.7763568394002505e-17,0.11576524023787403,0.5083642516302003,0.3129221409337364,0.06829725079126095,flu1,sub-A00074952
314,3.18,0.35613842639208393,0.5590386508755506,-6.661338147750939e-17,0.1106549533060211,0.5586944102055807,0.35613842639208404,0.07590610913071201,flu1,sub-A00075296
315,2.715,0.37271435757790733,0.5406707419186798,1.0047518372857667e-16,0.11738963653217786,0.5035708969629649,0.3727143575779074,0.08435314048774278,flu1,sub-A00075361
316,3.1,0.35490760922797854,0.5380757421518694,2.7755575615628915e-18,0.10198564968639977,0.5098149114068126,0.35490760922797815,0.07941137012150419,flu1,sub-A00075729
317,3.495,0.332992360022785,0.5683848226077103,5.10702591327572e-17,0.1015995316548487,0.5301835867556992,0.3329923600227848,0.07075107148843794,flu1,sub-A00075738
318,2.195,0.3411812344426358,0.6333999027346452,1.3988810110276973e-16,0.10655849866545188,0.3812787284534094,0.3411812344426359,0.11846923681447111,flu1,sub-A00076574
319,2.48,0.3090673287775914,0.5761313582842276,7.105427357601002e-17,0.09846074700779836,0.46827591109432654,0.3090673287775914,0.07250950531519237,flu1,sub-A00076595
320,2.915,0.29706272455403737,0.5476522441470373,8.770761894538737e-17,0.09799393140770768,0.5025937920542277,0.29706272455403737,0.06885899976719564,flu1,sub-A00076755
321,2.945,0.30688603930543423,0.5849793294165866,-3.1086244689504386e-17,0.10063179646872669,0.47465593949549534,0.3068860393054342,0.06853281575680976,flu1,sub-A00076759
322,2.48,0.3218842960684447,0.6512665806364443,5.662137425588298e-17,0.11134467446407532,0.465562066097719,0.32188429606844465,0.07654982927905854,flu1,sub-A00076941
323,4.605,0.2787129664337985,0.5425748697286356,-5.828670879282072e-17,0.08697513126190659,0.46554636564205,0.27871296643379834,0.06258279561696939,flu1,sub-A00077203
324,3.29,0.381561932653082,0.6036084730914738,-2.4980018054066023e-17,0.10742553193426081,0.5086736105212095,0.38156193265308236,0.09129543910224235,flu1,sub-A00077412
325,2.595,0.30414888130004125,0.5164074750225375,1.3378187446733137e-16,0.10718124958166911,0.4990472772006643,0.30414888130004114,0.06973999991563697,flu1,sub-A00077453
326,3.38,0.29025725974299155,0.5143338467316948,-5.523359547510154e-17,0.09504893953729274,0.510155236039931,0.29025725974299155,0.0644843279517925,flu1,sub-A00077574
327,3.515,0.36724281609420123,0.5053114462224604,-6.938893903907228e-18,0.11212475111243211,0.5374348191311205,0.36724281609420123,0.07378631761924705,flu1,sub-A00077668
328,3.155,0.27210922336215637,0.4763011943087574,-3.663735981263017e-17,0.09973470915137675,0.45576737146620894,0.2721092233621563,0.06248139362089598,flu1,sub-A00077753
329,2.62,0.3904637872748137,0.5397484157144706,-3.7747582837255325e-17,0.11316060400836003,0.5290041010020544,0.3904637872748137,0.08536117347865249,flu1,sub-A00078239
330,3.315,0.2698133381249202,0.5727335785255925,2.886579864025407e-17,0.09589797795964188,0.45035314419453215,0.2698133381249202,0.06906112684826156,flu1,sub-A00079776
